Stage Number;Stage Name;Tint Set;Conditions;Sky;Time Of Day;Surface;Track
911;Torre Vecchia;O;norain;heavycloud;morning;wet;worn
911;Torre Vecchia;O;heavyrain;heavycloud;morning;dry;new
911;Torre Vecchia;O;heavyrain;heavycloud;morning;dry;normal
911;Torre Vecchia;O;heavyrain;heavycloud;morning;dry;worn
911;Torre Vecchia;O;heavyrain;heavycloud;morning;damp;new
911;Torre Vecchia;O;heavyrain;heavycloud;morning;damp;normal
911;Torre Vecchia;O;heavyrain;heavycloud;morning;damp;worn
911;Torre Vecchia;O;heavyrain;heavycloud;morning;wet;new
911;Torre Vecchia;O;heavyrain;heavycloud;morning;wet;normal
911;Torre Vecchia;O;heavyrain;heavycloud;morning;wet;worn
929;Svince;M;crisp;clear;morning;dry;new
929;Svince;M;crisp;clear;morning;damp;new
929;Svince;M;crisp;clear;morning;wet;new
929;Svince;M;crisp;partcloud;morning;dry;new
929;Svince;M;crisp;partcloud;morning;damp;new
929;Svince;M;crisp;partcloud;morning;wet;new
929;Svince;M;hazy;clear;morning;dry;new
929;Svince;M;hazy;clear;morning;damp;new
929;Svince;M;hazy;clear;morning;wet;new
929;Svince;O;norain;lightcloud;morning;dry;new
929;Svince;O;norain;lightcloud;morning;damp;new
929;Svince;O;norain;lightcloud;morning;wet;new
929;Svince;O;lightrain;heavycloud;morning;dry;new
929;Svince;O;lightrain;heavycloud;morning;damp;new
929;Svince;O;lightrain;heavycloud;morning;wet;new
929;Svince;O;heavyrain;heavycloud;morning;dry;new
929;Svince;O;heavyrain;heavycloud;morning;damp;new
929;Svince;O;heavyrain;heavycloud;morning;wet;new
929;Svince;O;heavyrain;heavycloud;evening;dry;new
929;Svince;O;heavyrain;heavycloud;evening;damp;new
929;Svince;O;heavyrain;heavycloud;evening;wet;new
929;Svince;O;lightfog;heavycloud;morning;dry;new
929;Svince;O;lightfog;heavycloud;morning;damp;new
929;Svince;O;lightfog;heavycloud;morning;wet;new
929;Svince;O;lightfog;heavycloud;evening;dry;new
929;Svince;O;lightfog;heavycloud;evening;damp;new
929;Svince;O;lightfog;heavycloud;evening;wet;new
929;Svince;O;heavyfog;heavycloud;morning;dry;new
929;Svince;O;heavyfog;heavycloud;morning;damp;new
929;Svince;O;heavyfog;heavycloud;morning;wet;new
930;Svince II;M;crisp;clear;morning;dry;new
930;Svince II;M;crisp;clear;morning;damp;new
930;Svince II;M;crisp;clear;morning;wet;new
930;Svince II;M;crisp;partcloud;morning;dry;new
930;Svince II;M;crisp;partcloud;morning;damp;new
930;Svince II;M;crisp;partcloud;morning;wet;new
930;Svince II;M;hazy;clear;morning;dry;new
930;Svince II;M;hazy;clear;morning;damp;new
930;Svince II;M;hazy;clear;morning;wet;new
930;Svince II;O;norain;lightcloud;morning;dry;new
930;Svince II;O;norain;lightcloud;morning;damp;new
930;Svince II;O;norain;lightcloud;morning;wet;new
930;Svince II;O;lightrain;heavycloud;morning;dry;new
930;Svince II;O;lightrain;heavycloud;morning;damp;new
930;Svince II;O;lightrain;heavycloud;morning;wet;new
930;Svince II;O;heavyrain;heavycloud;morning;dry;new
930;Svince II;O;heavyrain;heavycloud;morning;damp;new
930;Svince II;O;heavyrain;heavycloud;morning;wet;new
930;Svince II;O;heavyrain;heavycloud;evening;dry;new
930;Svince II;O;heavyrain;heavycloud;evening;damp;new
930;Svince II;O;heavyrain;heavycloud;evening;wet;new
930;Svince II;O;lightfog;heavycloud;morning;dry;new
930;Svince II;O;lightfog;heavycloud;morning;damp;new
930;Svince II;O;lightfog;heavycloud;morning;wet;new
930;Svince II;O;lightfog;heavycloud;evening;dry;new
930;Svince II;O;lightfog;heavycloud;evening;damp;new
930;Svince II;O;lightfog;heavycloud;evening;wet;new
930;Svince II;O;heavyfog;heavycloud;morning;dry;new
930;Svince II;O;heavyfog;heavycloud;morning;damp;new
930;Svince II;O;heavyfog;heavycloud;morning;wet;new
931;Rally School Mix;M;crisp;clear;morning;dry;new
931;Rally School Mix;M;crisp;clear;morning;dry;normal
931;Rally School Mix;M;crisp;clear;morning;dry;worn
931;Rally School Mix;M;crisp;clear;morning;damp;new
931;Rally School Mix;M;crisp;clear;morning;damp;normal
931;Rally School Mix;M;crisp;clear;morning;damp;worn
931;Rally School Mix;M;crisp;clear;morning;wet;new
931;Rally School Mix;M;crisp;clear;morning;wet;normal
931;Rally School Mix;M;crisp;clear;morning;wet;worn
931;Rally School Mix;M;crisp;partcloud;morning;dry;new
931;Rally School Mix;M;crisp;partcloud;morning;dry;normal
931;Rally School Mix;M;crisp;partcloud;morning;dry;worn
931;Rally School Mix;M;crisp;partcloud;morning;damp;new
931;Rally School Mix;M;crisp;partcloud;morning;damp;normal
931;Rally School Mix;M;crisp;partcloud;morning;damp;worn
931;Rally School Mix;M;crisp;partcloud;morning;wet;new
931;Rally School Mix;M;crisp;partcloud;morning;wet;normal
931;Rally School Mix;M;crisp;partcloud;morning;wet;worn
931;Rally School Mix;M;hazy;clear;morning;dry;new
931;Rally School Mix;M;hazy;clear;morning;dry;normal
931;Rally School Mix;M;hazy;clear;morning;dry;worn
931;Rally School Mix;M;hazy;clear;morning;damp;new
931;Rally School Mix;M;hazy;clear;morning;damp;normal
931;Rally School Mix;M;hazy;clear;morning;damp;worn
931;Rally School Mix;M;hazy;clear;morning;wet;new
931;Rally School Mix;M;hazy;clear;morning;wet;normal
931;Rally School Mix;M;hazy;clear;morning;wet;worn
931;Rally School Mix;O;norain;lightcloud;morning;dry;new
931;Rally School Mix;O;norain;lightcloud;morning;dry;normal
931;Rally School Mix;O;norain;lightcloud;morning;dry;worn
931;Rally School Mix;O;norain;lightcloud;morning;damp;new
931;Rally School Mix;O;norain;lightcloud;morning;damp;normal
931;Rally School Mix;O;norain;lightcloud;morning;damp;worn
931;Rally School Mix;O;norain;lightcloud;morning;wet;new
931;Rally School Mix;O;norain;lightcloud;morning;wet;normal
931;Rally School Mix;O;norain;lightcloud;morning;wet;worn
931;Rally School Mix;O;lightrain;heavycloud;morning;dry;new
931;Rally School Mix;O;lightrain;heavycloud;morning;dry;normal
931;Rally School Mix;O;lightrain;heavycloud;morning;dry;worn
931;Rally School Mix;O;lightrain;heavycloud;morning;damp;new
931;Rally School Mix;O;lightrain;heavycloud;morning;damp;normal
931;Rally School Mix;O;lightrain;heavycloud;morning;damp;worn
931;Rally School Mix;O;lightrain;heavycloud;morning;wet;new
931;Rally School Mix;O;lightrain;heavycloud;morning;wet;normal
931;Rally School Mix;O;lightrain;heavycloud;morning;wet;worn
931;Rally School Mix;O;heavyrain;heavycloud;morning;dry;new
931;Rally School Mix;O;heavyrain;heavycloud;morning;dry;normal
931;Rally School Mix;O;heavyrain;heavycloud;morning;dry;worn
931;Rally School Mix;O;heavyrain;heavycloud;morning;damp;new
931;Rally School Mix;O;heavyrain;heavycloud;morning;damp;normal
931;Rally School Mix;O;heavyrain;heavycloud;morning;damp;worn
931;Rally School Mix;O;heavyrain;heavycloud;morning;wet;new
931;Rally School Mix;O;heavyrain;heavycloud;morning;wet;normal
931;Rally School Mix;O;heavyrain;heavycloud;morning;wet;worn
931;Rally School Mix;O;heavyrain;heavycloud;evening;dry;new
931;Rally School Mix;O;heavyrain;heavycloud;evening;dry;normal
931;Rally School Mix;O;heavyrain;heavycloud;evening;dry;worn
931;Rally School Mix;O;heavyrain;heavycloud;evening;damp;new
931;Rally School Mix;O;heavyrain;heavycloud;evening;damp;normal
931;Rally School Mix;O;heavyrain;heavycloud;evening;damp;worn
931;Rally School Mix;O;heavyrain;heavycloud;evening;wet;new
931;Rally School Mix;O;heavyrain;heavycloud;evening;wet;normal
931;Rally School Mix;O;heavyrain;heavycloud;evening;wet;worn
931;Rally School Mix;O;lightfog;heavycloud;morning;dry;new
931;Rally School Mix;O;lightfog;heavycloud;morning;dry;normal
931;Rally School Mix;O;lightfog;heavycloud;morning;dry;worn
931;Rally School Mix;O;lightfog;heavycloud;morning;damp;new
931;Rally School Mix;O;lightfog;heavycloud;morning;damp;normal
931;Rally School Mix;O;lightfog;heavycloud;morning;damp;worn
931;Rally School Mix;O;lightfog;heavycloud;morning;wet;new
931;Rally School Mix;O;lightfog;heavycloud;morning;wet;normal
931;Rally School Mix;O;lightfog;heavycloud;morning;wet;worn
931;Rally School Mix;O;lightfog;heavycloud;evening;dry;new
931;Rally School Mix;O;lightfog;heavycloud;evening;dry;normal
931;Rally School Mix;O;lightfog;heavycloud;evening;dry;worn
931;Rally School Mix;O;lightfog;heavycloud;evening;damp;new
931;Rally School Mix;O;lightfog;heavycloud;evening;damp;normal
931;Rally School Mix;O;lightfog;heavycloud;evening;damp;worn
931;Rally School Mix;O;lightfog;heavycloud;evening;wet;new
931;Rally School Mix;O;lightfog;heavycloud;evening;wet;normal
931;Rally School Mix;O;lightfog;heavycloud;evening;wet;worn
931;Rally School Mix;O;heavyfog;heavycloud;morning;dry;new
931;Rally School Mix;O;heavyfog;heavycloud;morning;dry;normal
931;Rally School Mix;O;heavyfog;heavycloud;morning;dry;worn
931;Rally School Mix;O;heavyfog;heavycloud;morning;damp;new
931;Rally School Mix;O;heavyfog;heavycloud;morning;damp;normal
931;Rally School Mix;O;heavyfog;heavycloud;morning;damp;worn
931;Rally School Mix;O;heavyfog;heavycloud;morning;wet;new
931;Rally School Mix;O;heavyfog;heavycloud;morning;wet;normal
931;Rally School Mix;O;heavyfog;heavycloud;morning;wet;worn
932;Rally School Mix II;M;crisp;clear;morning;dry;new
932;Rally School Mix II;M;crisp;clear;morning;dry;normal
932;Rally School Mix II;M;crisp;clear;morning;dry;worn
932;Rally School Mix II;M;crisp;clear;morning;damp;new
932;Rally School Mix II;M;crisp;clear;morning;damp;normal
932;Rally School Mix II;M;crisp;clear;morning;damp;worn
932;Rally School Mix II;M;crisp;clear;morning;wet;new
932;Rally School Mix II;M;crisp;clear;morning;wet;normal
932;Rally School Mix II;M;crisp;clear;morning;wet;worn
932;Rally School Mix II;M;crisp;partcloud;morning;dry;new
932;Rally School Mix II;M;crisp;partcloud;morning;dry;normal
932;Rally School Mix II;M;crisp;partcloud;morning;dry;worn
932;Rally School Mix II;M;crisp;partcloud;morning;damp;new
932;Rally School Mix II;M;crisp;partcloud;morning;damp;normal
932;Rally School Mix II;M;crisp;partcloud;morning;damp;worn
932;Rally School Mix II;M;crisp;partcloud;morning;wet;new
932;Rally School Mix II;M;crisp;partcloud;morning;wet;normal
932;Rally School Mix II;M;crisp;partcloud;morning;wet;worn
932;Rally School Mix II;M;hazy;clear;morning;dry;new
932;Rally School Mix II;M;hazy;clear;morning;dry;normal
932;Rally School Mix II;M;hazy;clear;morning;dry;worn
932;Rally School Mix II;M;hazy;clear;morning;damp;new
932;Rally School Mix II;M;hazy;clear;morning;damp;normal
932;Rally School Mix II;M;hazy;clear;morning;damp;worn
932;Rally School Mix II;M;hazy;clear;morning;wet;new
932;Rally School Mix II;M;hazy;clear;morning;wet;normal
932;Rally School Mix II;M;hazy;clear;morning;wet;worn
932;Rally School Mix II;O;norain;lightcloud;morning;dry;new
932;Rally School Mix II;O;norain;lightcloud;morning;dry;normal
932;Rally School Mix II;O;norain;lightcloud;morning;dry;worn
932;Rally School Mix II;O;norain;lightcloud;morning;damp;new
932;Rally School Mix II;O;norain;lightcloud;morning;damp;normal
932;Rally School Mix II;O;norain;lightcloud;morning;damp;worn
932;Rally School Mix II;O;norain;lightcloud;morning;wet;new
932;Rally School Mix II;O;norain;lightcloud;morning;wet;normal
932;Rally School Mix II;O;norain;lightcloud;morning;wet;worn
932;Rally School Mix II;O;lightrain;heavycloud;morning;dry;new
932;Rally School Mix II;O;lightrain;heavycloud;morning;dry;normal
932;Rally School Mix II;O;lightrain;heavycloud;morning;dry;worn
932;Rally School Mix II;O;lightrain;heavycloud;morning;damp;new
932;Rally School Mix II;O;lightrain;heavycloud;morning;damp;normal
932;Rally School Mix II;O;lightrain;heavycloud;morning;damp;worn
932;Rally School Mix II;O;lightrain;heavycloud;morning;wet;new
932;Rally School Mix II;O;lightrain;heavycloud;morning;wet;normal
932;Rally School Mix II;O;lightrain;heavycloud;morning;wet;worn
932;Rally School Mix II;O;heavyrain;heavycloud;morning;dry;new
932;Rally School Mix II;O;heavyrain;heavycloud;morning;dry;normal
932;Rally School Mix II;O;heavyrain;heavycloud;morning;dry;worn
932;Rally School Mix II;O;heavyrain;heavycloud;morning;damp;new
932;Rally School Mix II;O;heavyrain;heavycloud;morning;damp;normal
932;Rally School Mix II;O;heavyrain;heavycloud;morning;damp;worn
932;Rally School Mix II;O;heavyrain;heavycloud;morning;wet;new
932;Rally School Mix II;O;heavyrain;heavycloud;morning;wet;normal
932;Rally School Mix II;O;heavyrain;heavycloud;morning;wet;worn
932;Rally School Mix II;O;heavyrain;heavycloud;evening;dry;new
932;Rally School Mix II;O;heavyrain;heavycloud;evening;dry;normal
932;Rally School Mix II;O;heavyrain;heavycloud;evening;dry;worn
932;Rally School Mix II;O;heavyrain;heavycloud;evening;damp;new
932;Rally School Mix II;O;heavyrain;heavycloud;evening;damp;normal
932;Rally School Mix II;O;heavyrain;heavycloud;evening;damp;worn
932;Rally School Mix II;O;heavyrain;heavycloud;evening;wet;new
932;Rally School Mix II;O;heavyrain;heavycloud;evening;wet;normal
932;Rally School Mix II;O;heavyrain;heavycloud;evening;wet;worn
932;Rally School Mix II;O;lightfog;heavycloud;morning;dry;new
932;Rally School Mix II;O;lightfog;heavycloud;morning;dry;normal
932;Rally School Mix II;O;lightfog;heavycloud;morning;dry;worn
932;Rally School Mix II;O;lightfog;heavycloud;morning;damp;new
932;Rally School Mix II;O;lightfog;heavycloud;morning;damp;normal
932;Rally School Mix II;O;lightfog;heavycloud;morning;damp;worn
932;Rally School Mix II;O;lightfog;heavycloud;morning;wet;new
932;Rally School Mix II;O;lightfog;heavycloud;morning;wet;normal
932;Rally School Mix II;O;lightfog;heavycloud;morning;wet;worn
932;Rally School Mix II;O;lightfog;heavycloud;evening;dry;new
932;Rally School Mix II;O;lightfog;heavycloud;evening;dry;normal
932;Rally School Mix II;O;lightfog;heavycloud;evening;dry;worn
932;Rally School Mix II;O;lightfog;heavycloud;evening;damp;new
932;Rally School Mix II;O;lightfog;heavycloud;evening;damp;normal
932;Rally School Mix II;O;lightfog;heavycloud;evening;damp;worn
932;Rally School Mix II;O;lightfog;heavycloud;evening;wet;new
932;Rally School Mix II;O;lightfog;heavycloud;evening;wet;normal
932;Rally School Mix II;O;lightfog;heavycloud;evening;wet;worn
932;Rally School Mix II;O;heavyfog;heavycloud;morning;dry;new
932;Rally School Mix II;O;heavyfog;heavycloud;morning;dry;normal
932;Rally School Mix II;O;heavyfog;heavycloud;morning;dry;worn
932;Rally School Mix II;O;heavyfog;heavycloud;morning;damp;new
932;Rally School Mix II;O;heavyfog;heavycloud;morning;damp;normal
932;Rally School Mix II;O;heavyfog;heavycloud;morning;damp;worn
932;Rally School Mix II;O;heavyfog;heavycloud;morning;wet;new
932;Rally School Mix II;O;heavyfog;heavycloud;morning;wet;normal
932;Rally School Mix II;O;heavyfog;heavycloud;morning;wet;worn
933;Rally School Tarmac;M;crisp;clear;morning;dry;new
933;Rally School Tarmac;M;crisp;clear;morning;damp;new
933;Rally School Tarmac;M;crisp;clear;morning;wet;new
933;Rally School Tarmac;M;crisp;partcloud;morning;dry;new
933;Rally School Tarmac;M;crisp;partcloud;morning;damp;new
933;Rally School Tarmac;M;crisp;partcloud;morning;wet;new
933;Rally School Tarmac;M;hazy;clear;morning;dry;new
933;Rally School Tarmac;M;hazy;clear;morning;damp;new
933;Rally School Tarmac;M;hazy;clear;morning;wet;new
933;Rally School Tarmac;O;norain;lightcloud;morning;dry;new
933;Rally School Tarmac;O;norain;lightcloud;morning;damp;new
933;Rally School Tarmac;O;norain;lightcloud;morning;wet;new
933;Rally School Tarmac;O;lightrain;heavycloud;morning;dry;new
933;Rally School Tarmac;O;lightrain;heavycloud;morning;damp;new
933;Rally School Tarmac;O;lightrain;heavycloud;morning;wet;new
933;Rally School Tarmac;O;heavyrain;heavycloud;morning;dry;new
933;Rally School Tarmac;O;heavyrain;heavycloud;morning;damp;new
933;Rally School Tarmac;O;heavyrain;heavycloud;morning;wet;new
933;Rally School Tarmac;O;heavyrain;heavycloud;evening;dry;new
933;Rally School Tarmac;O;heavyrain;heavycloud;evening;damp;new
933;Rally School Tarmac;O;heavyrain;heavycloud;evening;wet;new
933;Rally School Tarmac;O;lightfog;heavycloud;morning;dry;new
933;Rally School Tarmac;O;lightfog;heavycloud;morning;damp;new
933;Rally School Tarmac;O;lightfog;heavycloud;morning;wet;new
933;Rally School Tarmac;O;lightfog;heavycloud;evening;dry;new
933;Rally School Tarmac;O;lightfog;heavycloud;evening;damp;new
933;Rally School Tarmac;O;lightfog;heavycloud;evening;wet;new
933;Rally School Tarmac;O;heavyfog;heavycloud;morning;dry;new
933;Rally School Tarmac;O;heavyfog;heavycloud;morning;damp;new
933;Rally School Tarmac;O;heavyfog;heavycloud;morning;wet;new
934;Rally School Tarmac II;M;crisp;clear;morning;dry;new
934;Rally School Tarmac II;M;crisp;clear;morning;damp;new
934;Rally School Tarmac II;M;crisp;clear;morning;wet;new
934;Rally School Tarmac II;M;crisp;partcloud;morning;dry;new
934;Rally School Tarmac II;M;crisp;partcloud;morning;damp;new
934;Rally School Tarmac II;M;crisp;partcloud;morning;wet;new
934;Rally School Tarmac II;M;hazy;clear;morning;dry;new
934;Rally School Tarmac II;M;hazy;clear;morning;damp;new
934;Rally School Tarmac II;M;hazy;clear;morning;wet;new
934;Rally School Tarmac II;O;norain;lightcloud;morning;dry;new
934;Rally School Tarmac II;O;norain;lightcloud;morning;damp;new
934;Rally School Tarmac II;O;norain;lightcloud;morning;wet;new
934;Rally School Tarmac II;O;lightrain;heavycloud;morning;dry;new
934;Rally School Tarmac II;O;lightrain;heavycloud;morning;damp;new
934;Rally School Tarmac II;O;lightrain;heavycloud;morning;wet;new
934;Rally School Tarmac II;O;heavyrain;heavycloud;morning;dry;new
934;Rally School Tarmac II;O;heavyrain;heavycloud;morning;damp;new
934;Rally School Tarmac II;O;heavyrain;heavycloud;morning;wet;new
934;Rally School Tarmac II;O;heavyrain;heavycloud;evening;dry;new
934;Rally School Tarmac II;O;heavyrain;heavycloud;evening;damp;new
934;Rally School Tarmac II;O;heavyrain;heavycloud;evening;wet;new
934;Rally School Tarmac II;O;lightfog;heavycloud;morning;dry;new
934;Rally School Tarmac II;O;lightfog;heavycloud;morning;damp;new
934;Rally School Tarmac II;O;lightfog;heavycloud;morning;wet;new
934;Rally School Tarmac II;O;lightfog;heavycloud;evening;dry;new
934;Rally School Tarmac II;O;lightfog;heavycloud;evening;damp;new
934;Rally School Tarmac II;O;lightfog;heavycloud;evening;wet;new
934;Rally School Tarmac II;O;heavyfog;heavycloud;morning;dry;new
934;Rally School Tarmac II;O;heavyfog;heavycloud;morning;damp;new
934;Rally School Tarmac II;O;heavyfog;heavycloud;morning;wet;new
969;Tavia;M;crisp;clear;morning;dry;new
969;Tavia;M;crisp;clear;morning;dry;normal
969;Tavia;M;crisp;clear;morning;dry;worn
969;Tavia;M;crisp;clear;morning;damp;new
969;Tavia;M;crisp;clear;morning;damp;normal
969;Tavia;M;crisp;clear;morning;damp;worn
969;Tavia;M;crisp;clear;morning;wet;new
969;Tavia;M;crisp;clear;morning;wet;normal
969;Tavia;M;crisp;clear;morning;wet;worn
969;Tavia;O;heavyrain;heavycloud;morning;dry;new
969;Tavia;O;heavyrain;heavycloud;morning;dry;normal
969;Tavia;O;heavyrain;heavycloud;morning;dry;worn
969;Tavia;O;heavyrain;heavycloud;morning;damp;new
969;Tavia;O;heavyrain;heavycloud;morning;damp;normal
969;Tavia;O;heavyrain;heavycloud;morning;damp;worn
969;Tavia;O;heavyrain;heavycloud;morning;wet;new
969;Tavia;O;heavyrain;heavycloud;morning;wet;normal
969;Tavia;O;heavyrain;heavycloud;morning;wet;worn
979;Berica;N;crisp;clear;noon;dry;new
979;Berica;N;crisp;clear;noon;dry;normal
979;Berica;N;crisp;clear;noon;dry;worn
979;Berica;N;crisp;clear;noon;damp;new
979;Berica;N;crisp;clear;noon;damp;normal
979;Berica;N;crisp;clear;noon;damp;worn
979;Berica;N;crisp;clear;noon;wet;new
979;Berica;N;crisp;clear;noon;wet;normal
979;Berica;N;crisp;clear;noon;wet;worn
979;Berica;O;heavyrain;heavycloud;noon;dry;new
979;Berica;O;heavyrain;heavycloud;noon;dry;normal
979;Berica;O;heavyrain;heavycloud;noon;dry;worn
979;Berica;O;heavyrain;heavycloud;noon;damp;new
979;Berica;O;heavyrain;heavycloud;noon;damp;normal
979;Berica;O;heavyrain;heavycloud;noon;damp;worn
979;Berica;O;heavyrain;heavycloud;noon;wet;new
979;Berica;O;heavyrain;heavycloud;noon;wet;normal
979;Berica;O;heavyrain;heavycloud;noon;wet;worn
980;Rally Wisla Shakedown;M;crisp;clear;morning;dry;new
980;Rally Wisla Shakedown;M;crisp;clear;morning;damp;new
980;Rally Wisla Shakedown;M;crisp;clear;morning;wet;new
980;Rally Wisla Shakedown;M;crisp;partcloud;morning;dry;new
980;Rally Wisla Shakedown;M;crisp;partcloud;morning;damp;new
980;Rally Wisla Shakedown;M;crisp;partcloud;morning;wet;new
980;Rally Wisla Shakedown;M;hazy;clear;morning;dry;new
980;Rally Wisla Shakedown;M;hazy;clear;morning;damp;new
980;Rally Wisla Shakedown;M;hazy;clear;morning;wet;new
980;Rally Wisla Shakedown;O;norain;lightcloud;morning;dry;new
980;Rally Wisla Shakedown;O;norain;lightcloud;morning;damp;new
980;Rally Wisla Shakedown;O;norain;lightcloud;morning;wet;new
980;Rally Wisla Shakedown;O;lightrain;heavycloud;morning;dry;new
980;Rally Wisla Shakedown;O;lightrain;heavycloud;morning;damp;new
980;Rally Wisla Shakedown;O;lightrain;heavycloud;morning;wet;new
980;Rally Wisla Shakedown;O;heavyrain;heavycloud;morning;dry;new
980;Rally Wisla Shakedown;O;heavyrain;heavycloud;morning;damp;new
980;Rally Wisla Shakedown;O;heavyrain;heavycloud;morning;wet;new
980;Rally Wisla Shakedown;O;heavyrain;heavycloud;evening;dry;new
980;Rally Wisla Shakedown;O;heavyrain;heavycloud;evening;damp;new
980;Rally Wisla Shakedown;O;heavyrain;heavycloud;evening;wet;new
980;Rally Wisla Shakedown;O;lightfog;heavycloud;morning;dry;new
980;Rally Wisla Shakedown;O;lightfog;heavycloud;morning;damp;new
980;Rally Wisla Shakedown;O;lightfog;heavycloud;morning;wet;new
980;Rally Wisla Shakedown;O;lightfog;heavycloud;evening;dry;new
980;Rally Wisla Shakedown;O;lightfog;heavycloud;evening;damp;new
980;Rally Wisla Shakedown;O;lightfog;heavycloud;evening;wet;new
981;Hyppyjulma Gravel;N;crisp;clear;noon;dry;new
981;Hyppyjulma Gravel;N;crisp;clear;noon;dry;normal
981;Hyppyjulma Gravel;N;crisp;clear;noon;dry;worn
981;Hyppyjulma Gravel;N;crisp;clear;noon;damp;new
981;Hyppyjulma Gravel;N;crisp;clear;noon;damp;normal
981;Hyppyjulma Gravel;N;crisp;clear;noon;damp;worn
981;Hyppyjulma Gravel;N;crisp;clear;noon;wet;new
981;Hyppyjulma Gravel;N;crisp;clear;noon;wet;normal
981;Hyppyjulma Gravel;N;crisp;clear;noon;wet;worn
981;Hyppyjulma Gravel;N;crisp;partcloud;noon;dry;new
981;Hyppyjulma Gravel;N;crisp;partcloud;noon;dry;normal
981;Hyppyjulma Gravel;N;crisp;partcloud;noon;dry;worn
981;Hyppyjulma Gravel;N;crisp;partcloud;noon;damp;new
981;Hyppyjulma Gravel;N;crisp;partcloud;noon;damp;normal
981;Hyppyjulma Gravel;N;crisp;partcloud;noon;damp;worn
981;Hyppyjulma Gravel;N;crisp;partcloud;noon;wet;new
981;Hyppyjulma Gravel;N;crisp;partcloud;noon;wet;normal
981;Hyppyjulma Gravel;N;crisp;partcloud;noon;wet;worn
981;Hyppyjulma Gravel;N;hazy;clear;noon;dry;new
981;Hyppyjulma Gravel;N;hazy;clear;noon;dry;normal
981;Hyppyjulma Gravel;N;hazy;clear;noon;dry;worn
981;Hyppyjulma Gravel;N;hazy;clear;noon;damp;new
981;Hyppyjulma Gravel;N;hazy;clear;noon;damp;normal
981;Hyppyjulma Gravel;N;hazy;clear;noon;damp;worn
981;Hyppyjulma Gravel;N;hazy;clear;noon;wet;new
981;Hyppyjulma Gravel;N;hazy;clear;noon;wet;normal
981;Hyppyjulma Gravel;N;hazy;clear;noon;wet;worn
981;Hyppyjulma Gravel;O;norain;lightcloud;noon;dry;new
981;Hyppyjulma Gravel;O;norain;lightcloud;noon;dry;normal
981;Hyppyjulma Gravel;O;norain;lightcloud;noon;dry;worn
981;Hyppyjulma Gravel;O;norain;lightcloud;noon;damp;new
981;Hyppyjulma Gravel;O;norain;lightcloud;noon;damp;normal
981;Hyppyjulma Gravel;O;norain;lightcloud;noon;damp;worn
981;Hyppyjulma Gravel;O;norain;lightcloud;noon;wet;new
981;Hyppyjulma Gravel;O;norain;lightcloud;noon;wet;normal
981;Hyppyjulma Gravel;O;norain;lightcloud;noon;wet;worn
981;Hyppyjulma Gravel;O;lightrain;heavycloud;noon;dry;new
981;Hyppyjulma Gravel;O;lightrain;heavycloud;noon;dry;normal
981;Hyppyjulma Gravel;O;lightrain;heavycloud;noon;dry;worn
981;Hyppyjulma Gravel;O;lightrain;heavycloud;noon;damp;new
981;Hyppyjulma Gravel;O;lightrain;heavycloud;noon;damp;normal
981;Hyppyjulma Gravel;O;lightrain;heavycloud;noon;damp;worn
981;Hyppyjulma Gravel;O;lightrain;heavycloud;noon;wet;new
981;Hyppyjulma Gravel;O;lightrain;heavycloud;noon;wet;normal
981;Hyppyjulma Gravel;O;lightrain;heavycloud;noon;wet;worn
981;Hyppyjulma Gravel;O;heavyrain;heavycloud;noon;dry;new
981;Hyppyjulma Gravel;O;heavyrain;heavycloud;noon;dry;normal
981;Hyppyjulma Gravel;O;heavyrain;heavycloud;noon;dry;worn
981;Hyppyjulma Gravel;O;heavyrain;heavycloud;noon;damp;new
981;Hyppyjulma Gravel;O;heavyrain;heavycloud;noon;damp;normal
981;Hyppyjulma Gravel;O;heavyrain;heavycloud;noon;damp;worn
981;Hyppyjulma Gravel;O;heavyrain;heavycloud;noon;wet;new
981;Hyppyjulma Gravel;O;heavyrain;heavycloud;noon;wet;normal
981;Hyppyjulma Gravel;O;heavyrain;heavycloud;noon;wet;worn
981;Hyppyjulma Gravel;O;heavyrain;heavycloud;evening;dry;new
981;Hyppyjulma Gravel;O;heavyrain;heavycloud;evening;dry;normal
981;Hyppyjulma Gravel;O;heavyrain;heavycloud;evening;dry;worn
981;Hyppyjulma Gravel;O;heavyrain;heavycloud;evening;damp;new
981;Hyppyjulma Gravel;O;heavyrain;heavycloud;evening;damp;normal
981;Hyppyjulma Gravel;O;heavyrain;heavycloud;evening;damp;worn
981;Hyppyjulma Gravel;O;heavyrain;heavycloud;evening;wet;new
981;Hyppyjulma Gravel;O;heavyrain;heavycloud;evening;wet;normal
981;Hyppyjulma Gravel;O;heavyrain;heavycloud;evening;wet;worn
981;Hyppyjulma Gravel;O;lightfog;heavycloud;noon;dry;new
981;Hyppyjulma Gravel;O;lightfog;heavycloud;noon;dry;normal
981;Hyppyjulma Gravel;O;lightfog;heavycloud;noon;dry;worn
981;Hyppyjulma Gravel;O;lightfog;heavycloud;noon;damp;new
981;Hyppyjulma Gravel;O;lightfog;heavycloud;noon;damp;normal
981;Hyppyjulma Gravel;O;lightfog;heavycloud;noon;damp;worn
981;Hyppyjulma Gravel;O;lightfog;heavycloud;noon;wet;new
981;Hyppyjulma Gravel;O;lightfog;heavycloud;noon;wet;normal
